ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
18506,20160329,024534,20223006,-10.3915,-78.5927,24,4.8,OCEANO,MAR
18507,20160329,061725,20223006,-9.6946,-80.0028,13,5,OCEANO,MAR
18508,20160329,084231,20223006,-7.5025,-75.6287,142,4.6,PERU,LORETO
18509,20160329,095527,20223006,-8.9673,-74.9116,32,4.5,PERU,HUANUCO
18510,20160329,115819,20223006,-16.9381,-71.7268,21,4.5,PERU,AREQUIPA
18511,20160330,134701,20223006,-16.7675,-70.5807,13,4.7,PERU,MOQUEGUA
18512,20160401,024241,20223006,-14.5542,-73.3986,114,4.8,PERU,APURIMAC
18513,20160401,152849,20223006,-16.4251,-72.1415,40,4.9,PERU,AREQUIPA
18514,20160401,172753,20223006,-17.406,-69.9044,178,4.5,PERU,TACNA
18515,20160403,054142,20223006,-17.0154,-69.5965,195,5.4,PERU,PUNO
18516,20160403,122826,20223006,-16.6531,-72.4829,70,4.5,PERU,AREQUIPA
18517,20160403,203443,20223006,-17.5004,-69.7583,187,4.8,PERU,TACNA
18518,20160404,173148,20223006,-4.6194,-76.3881,90,4.8,PERU,LORETO
18519,20160404,213543,20223006,-9.7987,-79.9638,19,4.8,OCEANO,MAR
18520,20160405,084843,20223006,-14.4579,-73.003,128,4.7,PERU,APURIMAC
18521,20160405,110215,20223006,-15.0036,-74.1102,108,4.6,PERU,AYACUCHO
18522,20160405,115504,20223006,-16.4551,-72.745,95,4.7,PERU,AREQUIPA
18523,20160406,083153,20223006,-17.7571,-69.6812,188,4.5,PERU,CHILE
18524,20160406,112334,20223006,-15.112,-75.1098,48,4.8,PERU,ICA
18525,20160406,122957,20223006,-15.204,-74.2025,111,4.8,PERU,AYACUCHO
18526,20160406,190114,20223006,-7.6275,-74.316,173,4.7,PERU,UCAYALI
18527,20160406,233915,20223006,-15.5344,-71.7021,158,4.5,PERU,AREQUIPA
18528,20160407,013552,20223006,-15.9025,-69.4387,287,4.9,BOLIVIA,BOLIVIA
18529,20160407,044003,20223006,-17.7155,-71.6526,31,4.7,OCEANO,MAR
18530,20160407,115448,20223006,-8.7544,-75.4634,161,4.8,PERU,UCAYALI
18531,20160407,152631,20223006,-14.6158,-76.2952,19,5,OCEANO,MAR
18532,20160407,203211,20223006,-9.7763,-75.7076,36,4.6,PERU,HUANUCO
18533,20160407,232104,20223006,-15.7381,-71.7436,13,4.5,PERU,AREQUIPA
18534,20160408,084427,20223006,-18.3278,-69.5944,164,4.6,PERU,CHILE
18535,20160408,144952,20223006,-10.1293,-78.8226,42,4.6,OCEANO,MAR
18536,20160409,071508,20223006,-4.2027,-78.3815,19,5.3,PERU,AMAZONAS
18537,20160409,222856,20223006,-5.2358,-80.0928,57,4.8,PERU,PIURA
18538,20160411,024326,20223006,-15.5042,-73.9368,99,4.7,PERU,AREQUIPA
18539,20160411,152238,20223006,-8.5292,-74.9826,153,4.5,PERU,UCAYALI
18540,20160412,014550,20223006,-8.7466,-75.6948,41,4.6,PERU,UCAYALI
18541,20160412,070002,20223006,-5.6383,-76.9924,112,4.6,PERU,LORETO
18542,20160413,024844,20223006,-15.8886,-71.7406,159,4.8,PERU,AREQUIPA
18543,20160413,121844,20223006,-7.8668,-74.6746,165,4.5,PERU,LORETO
18544,20160413,201648,20223006,-5.3823,-81.8007,36,4.8,OCEANO,MAR
18545,20160413,233040,20223006,-15.6585,-75.3314,33,4.8,OCEANO,MAR
18546,20160414,050450,20223006,-6.3827,-72.9674,211,4.9,BRASIL,BRASIL
18547,20160414,183545,20223006,-17.1048,-70.7575,16,4.5,PERU,MOQUEGUA
18548,20160414,223956,20223006,-8.867,-75.6945,171,4.7,PERU,UCAYALI
18549,20160414,225045,20223006,-12.4918,-76.5419,99,4.9,PERU,LIMA
18550,20160415,031153,20223006,-9.6519,-78.071,124,4.5,PERU,ANCASH
18551,20160415,223411,20223006,-11.7411,-77.0311,98,4.7,PERU,LIMA
18552,20160416,014927,20223006,-5.7098,-81.8531,35,4.5,OCEANO,MAR
18553,20160418,213602,20223006,-17.7042,-70.0239,170,4.7,PERU,TACNA
18554,20160419,104135,20223006,-18.0332,-70.4169,102,4.6,PERU,TACNA
18555,20160421,064737,20223006,-4.3673,-81.5865,27,4.5,OCEANO,MAR
18556,20160422,202233,20223006,-2.6055,-77.3275,141,4.7,ECUADOR,ECUADOR
18557,20160422,231646,20223006,-8.811,-74.7322,149,4.7,PERU,HUANUCO
18558,20160423,053034,20223006,-10.558,-75.4788,9,4.5,PERU,PASCO
18559,20160424,002055,20223006,-17.9897,-70.3816,112,4.5,PERU,TACNA
18560,20160424,193315,20223006,-4.5751,-77.9146,98,4.9,PERU,AMAZONAS
18561,20160425,101953,20223006,-5.5029,-75.5,37,4.7,PERU,LORETO
18562,20160426,020801,20223006,-10.0571,-78.854,44,5,OCEANO,MAR
18563,20160426,114440,20223006,-17.0676,-72.8856,34,4.8,OCEANO,MAR
18564,20160427,103446,20223006,-16.7829,-69.7817,220,4.8,PERU,PUNO
18565,20160428,040416,20223006,-13.2571,-76.7833,64,4.7,OCEANO,MAR
18566,20160428,070042,20223006,-8.5532,-79.5841,43,4.8,OCEANO,MAR
18567,20160429,040938,20223006,-3.1887,-77.7987,39,4.7,PERU,AMAZONAS
18568,20160429,063319,20223006,-15.4907,-73.1993,127,5.1,PERU,AREQUIPA
18569,20160430,210634,20223006,-7.8394,-74.7109,175,5.1,PERU,LORETO
18570,20160502,012014,20223006,-11.7575,-77.8409,58,4.5,OCEANO,MAR
18571,20160502,060252,20223006,-17.8297,-70.4608,33,4.7,PERU,TACNA
18572,20160502,221430,20223006,-15.0154,-73.0565,114,4.6,PERU,AYACUCHO
18573,20160502,225908,20223006,-13.9522,-74.5945,109,4.5,PERU,AYACUCHO
18574,20160502,225915,20223006,-4.0939,-77.8464,30,4.6,PERU,AMAZONAS
18575,20160503,075113,20223006,-18.4317,-70.2758,54,4.5,PERU,CHILE
18576,20160503,081542,20223006,-15.4619,-71.6368,156,4.8,PERU,AREQUIPA
18577,20160503,091718,20223006,-17.4361,-69.9187,12,4.8,PERU,TACNA
18578,20160504,022517,20223006,-8.8234,-74.98,157,4.6,PERU,UCAYALI
18579,20160504,032931,20223006,-8.7328,-79.9224,11,4.8,OCEANO,MAR
18580,20160504,102805,20223006,-17.5295,-73.6165,32,4.9,OCEANO,MAR
18581,20160504,223933,20223006,-15.8062,-71.5783,163,4.7,PERU,AREQUIPA
18582,20160505,054224,20223006,-17.7254,-72.9713,11,4.5,OCEANO,MAR
18583,20160505,205407,20223006,-8.8332,-77.573,116,4.8,PERU,ANCASH
18584,20160506,004817,20223006,-2.7701,-77.6767,30,4.9,ECUADOR,ECUADOR
18585,20160506,031215,20223006,-11.4621,-78.0221,38,4.6,OCEANO,MAR
18586,20160506,052142,20223006,-2.808,-77.8796,157,4.7,ECUADOR,ECUADOR
18587,20160506,072306,20223006,-3.83,-77.8071,20,4.6,PERU,AMAZONAS
18588,20160506,105013,20223006,-16.7409,-71.1068,131,4.6,PERU,MOQUEGUA
18589,20160506,145223,20223006,-11.8017,-77.763,46,5.2,OCEANO,MAR
18590,20160506,145603,20223006,-6.3581,-76.4766,43,4.5,PERU,SAN MARTIN
18591,20160506,211654,20223006,-10.9803,-78.2878,58,4.5,OCEANO,MAR
18592,20160506,231054,20223006,-8.7959,-74.5941,163,5.6,PERU,HUANUCO
18593,20160507,043758,20223006,-2.8394,-80.4996,72,4.6,OCEANO,MAR
18594,20160507,162920,20223006,-13.0782,-73.2316,5,4.6,PERU,CUSCO
18595,20160507,191432,20223006,-14.4397,-76.2903,18,4.7,OCEANO,MAR
18596,20160508,025748,20223006,-15.9881,-72.1172,138,4.7,PERU,AREQUIPA
18597,20160508,071712,20223006,-13.761,-74.6991,92,4.7,PERU,AYACUCHO
18598,20160508,103104,20223006,-8.0994,-78.479,128,4.6,PERU,LA LIBERTAD
18599,20160508,180251,20223006,-3.3192,-80.7653,28,4.5,OCEANO,MAR
18600,20160508,183448,20223006,-3.4691,-80.8034,17,4.5,OCEANO,MAR
18601,20160509,012243,20223006,-7.2171,-75.0613,167,5.1,PERU,LORETO
18602,20160509,090434,20223006,-17.0024,-69.8167,197,4.9,PERU,PUNO
18603,20160509,173231,20223006,-3.9689,-77.8396,22,4.6,PERU,AMAZONAS
18604,20160509,193817,20223006,-11.9398,-75.6823,109,4.6,PERU,JUNIN
18605,20160509,224758,20223006,-11.6997,-76.3369,119,4.6,PERU,LIMA
18606,20160510,001258,20223006,-2.7562,-80.4571,87,4.5,OCEANO,MAR
18607,20160510,022306,20223006,-9.0541,-80.1492,19,4.8,OCEANO,MAR
18608,20160510,191320,20223006,-7.3229,-80.3142,28,4.5,OCEANO,MAR
18609,20160511,031340,20223006,-16.6089,-72.5392,74,4.8,PERU,AREQUIPA
18610,20160511,044305,20223006,-15.049,-75.6249,36,4.5,OCEANO,MAR
18611,20160511,065400,20223006,-10.2032,-74.8433,153,4.6,PERU,PASCO
18612,20160511,101112,20223006,-6.2346,-75.3634,41,4.6,PERU,LORETO
18613,20160511,210143,20223006,-8.001,-74.6955,170,5.4,PERU,UCAYALI
18614,20160512,225215,20223006,-8.4556,-79.8137,0,4.6,OCEANO,MAR
18615,20160512,230927,20223006,-15.8723,-75.0261,20,5.4,OCEANO,MAR
18616,20160514,030649,20223006,-15.526,-72.597,132,4.7,PERU,AREQUIPA
18617,20160514,050013,20223006,-16.2235,-69.6678,228,4.8,PERU,PUNO
18618,20160514,115901,20223006,-7.592,-75.9008,42,4.5,PERU,LORETO
18619,20160515,001903,20223006,-16.7522,-70.8762,147,4.7,PERU,MOQUEGUA
18620,20160515,025524,20223006,-9.3175,-79.092,49,4.7,OCEANO,MAR
18621,20160515,063808,20223006,-8.4626,-74.7606,138,4.9,PERU,UCAYALI
18622,20160515,100438,20223006,-17.8687,-69.6427,186,4.5,PERU,CHILE
18623,20160516,005108,20223006,-13.711,-73.1024,16,4.9,PERU,APURIMAC
18624,20160516,023539,20223006,-8.4878,-80.1046,19,4.5,OCEANO,MAR
18625,20160516,054536,20223006,-16.1756,-74.4462,28,4.7,OCEANO,MAR
18626,20160519,072933,20223006,-8.2344,-76.0435,15,4.5,PERU,SAN MARTIN
18627,20160520,070303,20223006,-13.6108,-76.2815,40,4.6,OCEANO,MAR
18628,20160520,080353,20223006,-15.0774,-71.9694,139,4.6,PERU,AREQUIPA
18629,20160521,012242,20223006,-2.546,-77.4297,165,4.7,ECUADOR,ECUADOR
18630,20160521,134150,20223006,-13.5431,-76.025,61,4.8,PERU,ICA
18631,20160522,083642,20223006,-16.4094,-74.2332,29,4.5,OCEANO,MAR
18632,20160523,150719,20223006,-7.5541,-76.2339,51,4.5,PERU,SAN MARTIN
18633,20160524,002937,20223006,-18.6267,-69.7803,127,5.3,PERU,CHILE
18634,20160524,032702,20223006,-17.4163,-72.2789,17,4.7,OCEANO,MAR
18635,20160524,053601,20223006,-14.4111,-76.367,20,4.5,OCEANO,MAR
18636,20160524,064311,20223006,-15.1706,-72.3769,125,4.9,PERU,AREQUIPA
18637,20160524,073948,20223006,-16.4315,-72.4586,104,4.5,PERU,AREQUIPA
18638,20160526,091440,20223006,-8.046,-74.7541,137,4.7,PERU,UCAYALI
18639,20160526,124241,20223006,-15.8313,-71.5259,155,4.7,PERU,AREQUIPA
18640,20160526,165840,20223006,-10.9173,-75.543,137,4.6,PERU,JUNIN
18641,20160527,100045,20223006,-8.4482,-75.1331,156,5.4,PERU,UCAYALI
18642,20160527,132729,20223006,-5.2492,-81.1225,34,4.6,PERU,PIURA
18643,20160528,014909,20223006,-9.1684,-80.0648,3,4.5,OCEANO,MAR
18644,20160528,020941,20223006,-15.5828,-74.0798,117,4.5,PERU,AYACUCHO
18645,20160528,104712,20223006,-14.8808,-72.8622,114,4.6,PERU,AREQUIPA
18646,20160528,115706,20223006,-17.854,-69.7012,18,4.5,PERU,CHILE
18647,20160529,101149,20223006,-14.2469,-73.3568,114,4.7,PERU,APURIMAC
18648,20160529,105602,20223006,-12.6663,-76.9174,24,4.5,OCEANO,MAR
18649,20160529,141621,20223006,-16.992,-72.1964,61,4.6,OCEANO,MAR
18650,20160530,071645,20223006,-6.1841,-76.3057,30,4.7,PERU,SAN MARTIN
18651,20160530,100149,20223006,-16.1861,-73.0155,29,4.7,PERU,AREQUIPA
18652,20160530,180950,20223006,-10.6685,-78.4139,55,4.7,OCEANO,MAR
18653,20160531,021718,20223006,-6.0072,-75.4755,42,4.6,PERU,LORETO
18654,20160531,102823,20223006,-6.7669,-76.803,116,4.5,PERU,SAN MARTIN
18655,20160531,123558,20223006,-8.4476,-80.8811,25,4.5,OCEANO,MAR
18656,20160531,130529,20223006,-8.3426,-75.0053,56,4.7,PERU,UCAYALI
18657,20160531,153112,20223006,-3.7907,-81.0956,20,4.5,OCEANO,MAR
18658,20160531,184248,20223006,-14.6819,-76.092,15,4.7,OCEANO,MAR
18659,20160601,005108,20223006,-15.9596,-69.5049,284,4.9,BOLIVIA,BOLIVIA
18660,20160601,023145,20223006,-8.6648,-74.5127,165,4.7,PERU,UCAYALI
18661,20160601,174748,20223006,-15.6684,-72.63,132,4.6,PERU,AREQUIPA
18662,20160601,212632,20223006,-16.7965,-70.6998,13,4.8,PERU,MOQUEGUA
18663,20160601,213101,20223006,-13.6188,-75.2801,71,5.6,PERU,HUANCAVELICA
18664,20160602,000125,20223006,-16.8079,-70.6242,16,5,PERU,MOQUEGUA
18665,20160602,053810,20223006,-15.2959,-74.4203,98,4.6,PERU,AREQUIPA
18666,20160602,111653,20223006,-16.8335,-70.5251,16,4.9,PERU,MOQUEGUA
18667,20160602,235826,20223006,-16.8442,-70.5433,14,4.5,PERU,MOQUEGUA
18668,20160603,041219,20223006,-16.842,-70.6055,9,4.9,PERU,MOQUEGUA
18669,20160603,075325,20223006,-15.074,-72.2384,137,4.8,PERU,AREQUIPA
18670,20160603,134520,20223006,-2.5097,-77.4515,151,5,ECUADOR,ECUADOR
18671,20160604,024043,20223006,-9.8967,-74.931,13,4.6,PERU,PASCO
18672,20160604,155043,20223006,-8.3394,-75.2081,122,4.7,PERU,UCAYALI
18673,20160605,025402,20223006,-8.1643,-79.8554,34,4.5,OCEANO,MAR
18674,20160605,040704,20223006,-16.034,-74.2203,24,5.3,OCEANO,MAR
18675,20160605,045254,20223006,-15.4087,-71.2388,175,4.7,PERU,AREQUIPA
18676,20160606,005114,20223006,-11.0078,-74.0887,144,5.1,PERU,JUNIN
18677,20160606,053914,20223006,-16.7995,-70.5677,13,4.6,PERU,MOQUEGUA
18678,20160606,085504,20223006,-14.5523,-74.1325,106,4.5,PERU,AYACUCHO
18679,20160606,142612,20223006,-18.3976,-71.1664,29,4.6,OCEANO,MAR
18680,20160607,064724,20223006,-12.045,-76.6462,96,4.5,PERU,LIMA
18681,20160607,132811,20223006,-14.2866,-73.1118,134,4.8,PERU,APURIMAC
18682,20160608,201827,20223006,-4.312,-76.9225,132,5.3,PERU,LORETO
18683,20160609,013637,20223006,-16.8885,-70.108,176,4.5,PERU,MOQUEGUA
18684,20160610,005406,20223006,-11.6005,-74.2114,138,4.7,PERU,JUNIN
18685,20160610,021856,20223006,-8.5063,-74.5787,182,5,PERU,UCAYALI
18686,20160610,055436,20223006,-9.8547,-75.8945,140,4.8,PERU,HUANUCO
18687,20160610,125302,20223006,-4.8727,-80.8557,32,4.6,PERU,PIURA
18688,20160610,194043,20223006,-15.7894,-75.2525,30,4.7,OCEANO,MAR
18689,20160611,064419,20223006,-4.2837,-80.8054,35,4.5,PERU,PIURA
18690,20160611,140504,20223006,-6.0586,-80.139,56,4.7,PERU,LAMBAYEQUE
18691,20160613,073145,20223006,-16.3532,-69.8929,217,4.5,PERU,PUNO
18692,20160613,080522,20223006,-8.5079,-76.198,11,4.5,PERU,SAN MARTIN
18693,20160613,191419,20223006,-8.3535,-74.3576,152,4.8,PERU,UCAYALI
18694,20160613,193724,20223006,-10.3574,-74.7803,19,4.8,PERU,PASCO
18695,20160613,212114,20223006,-5.7145,-76.776,14,4.5,PERU,LORETO
18696,20160614,125349,20223006,-7.2642,-79.757,45,5,OCEANO,MAR
18697,20160614,151403,20223006,-8.0114,-80.5734,29,4.5,OCEANO,MAR
18698,20160615,114145,20223006,-3.8624,-80.6218,33,4.5,PERU,TUMBES
18699,20160615,182310,20223006,-8.5655,-74.221,195,5.1,PERU,UCAYALI
18700,20160616,081614,20223006,-7.8006,-75.107,18,4.5,PERU,LORETO
18701,20160616,105444,20223006,-8.246,-74.4679,159,4.6,PERU,UCAYALI
18702,20160616,183223,20223006,-15.6731,-70.4735,238,5,PERU,PUNO
18703,20160616,233218,20223006,-17.9459,-69.7641,188,4.8,PERU,TACNA
18704,20160617,024038,20223006,-7.6153,-74.843,150,4.6,PERU,LORETO
18705,20160617,230225,20223006,-16.0588,-72.3603,122,4.5,PERU,AREQUIPA
18706,20160618,000512,20223006,-18.1152,-70.0515,143,4.8,PERU,TACNA
18707,20160618,150659,20223006,-14.753,-70.8046,210,4.9,PERU,PUNO
18708,20160619,063313,20223006,-16.9299,-69.8443,207,5,PERU,PUNO
18709,20160619,063643,20223006,-16.9256,-69.885,200,4.9,PERU,PUNO
18710,20160620,035643,20223006,-3.3983,-80.2184,66,4.6,OCEANO,MAR
18711,20160620,104447,20223006,-12.7044,-76.9297,23,4.5,OCEANO,MAR
18712,20160620,113357,20223006,-13.6322,-74.4403,114,4.5,PERU,AYACUCHO
18713,20160620,135524,20223006,-16.2234,-71.7103,133,4.5,PERU,AREQUIPA
18714,20160621,102551,20223006,-17.5476,-71.4138,39,4.9,OCEANO,MAR
18715,20160621,180101,20223006,-11.6455,-77.8703,71,4.5,OCEANO,MAR
18716,20160622,174156,20223006,-15.0193,-71.0008,179,5.3,PERU,CUSCO
18717,20160624,122004,20223006,-14.9893,-72.9229,123,4.9,PERU,AREQUIPA
18718,20160624,221335,20223006,-4.8216,-79.0997,116,4.5,ECUADOR,ECUADOR
18719,20160625,123416,20223006,-8.7743,-75.687,49,4.5,PERU,UCAYALI
18720,20160626,021750,20223006,-11.0609,-74.0971,128,4.8,PERU,JUNIN
18721,20160626,040234,20223006,-10.6344,-78.1101,66,4.8,OCEANO,MAR
18722,20160626,073615,20223006,-17.8644,-69.9748,178,4.5,PERU,TACNA
18723,20160627,041542,20223006,-3.2686,-80.0133,88,4.8,OCEANO,MAR
18724,20160628,070633,20223006,-5.1105,-76.3905,50,4.5,PERU,LORETO
18725,20160628,223702,20223006,-8.3743,-74.5605,164,4.6,PERU,UCAYALI
18726,20160630,060159,20223006,-7.7273,-76.7662,18,4.6,PERU,SAN MARTIN
18727,20160701,053320,20223006,-12.7332,-77.0354,60,4.6,OCEANO,MAR
18728,20160702,063456,20223006,-4.9308,-81.0222,44,5.1,PERU,PIURA
18729,20160702,125227,20223006,-10.5681,-79.8764,31,4.7,OCEANO,MAR
18730,20160702,201613,20223006,-10.4256,-78.6756,28,4.6,OCEANO,MAR
18731,20160703,114554,20223006,-11.3427,-76.8091,119,4.5,PERU,LIMA
18732,20160704,054228,20223006,-16.6926,-72.2299,83,4.5,PERU,AREQUIPA
18733,20160704,190326,20223006,-16.4747,-72.3869,86,4.9,PERU,AREQUIPA
18734,20160705,043608,20223006,-10.6471,-74.546,137,4.6,PERU,PASCO
18735,20160705,171904,20223006,-8.4696,-80.3499,31,4.7,OCEANO,MAR
18736,20160706,012542,20223006,-7.8603,-79.784,25,4.5,OCEANO,MAR
18737,20160706,093919,20223006,-10.0127,-74.9414,20,4.9,PERU,PASCO
18738,20160706,101851,20223006,-15.9425,-74.6593,52,4.9,OCEANO,MAR
18739,20160706,155623,20223006,-8.1145,-74.4593,161,4.5,PERU,UCAYALI
18740,20160709,015219,20223006,-9.2672,-75.504,125,4.5,PERU,UCAYALI
18741,20160709,080722,20223006,-8.1443,-74.5033,164,4.8,PERU,UCAYALI
18742,20160709,134451,20223006,-10.7715,-76.3521,128,5,PERU,PASCO
18743,20160710,024623,20223006,-8.3652,-80.1149,20,4.8,OCEANO,MAR
18744,20160711,172914,20223006,-10.947,-76.7504,116,4.8,PERU,LIMA
18745,20160713,021249,20223006,-8.749,-74.7149,144,4.6,PERU,HUANUCO
18746,20160713,060516,20223006,-18.6741,-71.2171,6,4.5,OCEANO,MAR
18747,20160713,075239,20223006,-14.8664,-75.5158,67,4.5,PERU,ICA
18748,20160714,205805,20223006,-3.0013,-77.7208,146,4.6,PERU,LORETO
18749,20160714,223001,20223006,-9.5771,-72.529,10,4.9,PERU,UCAYALI
18750,20160715,012701,20223006,-7.9995,-74.5869,166,5.3,PERU,UCAYALI
18751,20160715,091832,20223006,-8.227,-75.3046,170,4.8,PERU,UCAYALI
18752,20160716,011643,20223006,-14.2329,-73.6759,101,4.5,PERU,AYACUCHO
18753,20160716,051939,20223006,-18.0208,-69.8488,137,4.5,PERU,TACNA
18754,20160716,065345,20223006,-14.8443,-73.7689,98,4.8,PERU,AYACUCHO
18755,20160716,131521,20223006,-6.2506,-76.1338,50,4.9,PERU,SAN MARTIN
18756,20160717,051014,20223006,-6.5983,-77.1088,42,4.6,PERU,SAN MARTIN
18757,20160717,115726,20223006,-3.0695,-80.4402,59,4.5,OCEANO,MAR
18758,20160718,013549,20223006,-11.3501,-78.1795,59,5.7,OCEANO,MAR
18759,20160718,055517,20223006,-14.8804,-71.8295,136,5.1,PERU,CUSCO
18760,20160718,085124,20223006,-6.721,-76.7487,132,4.6,PERU,SAN MARTIN
18761,20160719,154444,20223006,-12.1142,-77.4208,44,4.5,OCEANO,MAR
18762,20160720,164954,20223006,-8.4522,-78.9148,98,5.3,PERU,LA LIBERTAD
18763,20160720,193034,20223006,-10.727,-78.6506,38,4.5,OCEANO,MAR
18764,20160721,120441,20223006,-17.7344,-69.5423,163,4.9,PERU,CHILE
18765,20160721,125752,20223006,-18.3307,-69.7902,124,4.6,PERU,CHILE
18766,20160721,220855,20223006,-4.9958,-76.6007,116,4.7,PERU,LORETO
18767,20160725,083925,20223006,-17.4095,-70.0978,147,4.7,PERU,TACNA
18768,20160726,015539,20223006,-15.0098,-73.6657,115,4.7,PERU,AYACUCHO
18769,20160726,085008,20223006,-6.2785,-76.0595,42,5,PERU,SAN MARTIN
18770,20160726,194019,20223006,-14.3092,-74.0186,98,4.6,PERU,AYACUCHO
18771,20160727,140631,20223006,-7.1944,-76.3398,65,4.9,PERU,SAN MARTIN
18772,20160727,192300,20223006,-14.9578,-75.8037,44,4.7,OCEANO,MAR
18773,20160728,043835,20223006,-13.1711,-77.0976,31,4.8,OCEANO,MAR
18774,20160728,144208,20223006,-8.5056,-75.9617,128,4.5,PERU,LORETO
18775,20160728,183912,20223006,-14.9798,-75.7368,45,4.5,OCEANO,MAR
18776,20160728,204943,20223006,-14.1989,-76.0276,74,4.7,PERU,ICA
18777,20160729,165447,20223006,-15.3053,-72.2301,138,4.7,PERU,AREQUIPA
18778,20160729,182122,20223006,-13.5811,-76.3108,51,4.7,OCEANO,MAR
18779,20160729,190033,20223006,-16.418,-71.5687,117,4.9,PERU,AREQUIPA
18780,20160730,135436,20223006,-16.7047,-72.3833,78,4.7,PERU,AREQUIPA
18781,20160730,205142,20223006,-7.981,-79.7086,106,4.6,OCEANO,MAR
18782,20160730,223706,20223006,-5.3867,-76.5465,96,4.8,PERU,LORETO
18783,20160801,012300,20223006,-5.5582,-75.4318,32,4.7,PERU,LORETO
18784,20160801,072438,20223006,-16.3139,-72.618,110,4.9,PERU,AREQUIPA
18785,20160801,073247,20223006,-8.9775,-76.4897,137,5.1,PERU,HUANUCO
18786,20160801,120852,20223006,-12.6769,-76.7702,49,4.5,OCEANO,MAR
18787,20160801,154333,20223006,-9.9492,-78.8775,45,4.9,OCEANO,MAR
18788,20160802,030704,20223006,-14.6123,-72.7271,122,4.6,PERU,APURIMAC
18789,20160802,132429,20223006,-9.5923,-75.9797,137,4.5,PERU,HUANUCO
18790,20160802,224112,20223006,-15.313,-73.2942,118,4.7,PERU,AYACUCHO
18791,20160803,223541,20223006,-13.318,-74.8264,112,5.2,PERU,HUANCAVELICA
18792,20160804,000409,20223006,-6.6014,-76.038,11,4.5,PERU,SAN MARTIN
18793,20160804,063523,20223006,-9.4894,-78.3995,88,4.5,OCEANO,MAR
18794,20160804,105001,20223006,-17.7412,-70.6686,80,4.5,PERU,TACNA
18795,20160804,111129,20223006,-8.3852,-80.3203,28,4.5,OCEANO,MAR
18796,20160805,193404,20223006,-18.5585,-69.6136,147,4.8,PERU,CHILE
18797,20160806,012043,20223006,-15.3598,-73.5181,119,4.5,PERU,AYACUCHO
18798,20160806,141949,20223006,-16.996,-69.7778,215,4.7,PERU,PUNO
18799,20160807,060635,20223006,-18.0805,-70.4203,30,4.7,PERU,TACNA
18800,20160808,062610,20223006,-15.2413,-72.1475,135,4.8,PERU,AREQUIPA
18801,20160808,150939,20223006,-18.1638,-71.2757,12,4.5,OCEANO,MAR
18802,20160808,190317,20223006,-14.7029,-76.7251,6,5.5,OCEANO,MAR
18803,20160808,202255,20223006,-14.5258,-76.3401,11,5.3,OCEANO,MAR
18804,20160808,214501,20223006,-14.5231,-76.2765,16,5.1,OCEANO,MAR
18805,20160809,104520,20223006,-5.893,-78.8799,14,4.9,PERU,CAJAMARCA
18806,20160809,211348,20223006,-2.6235,-80.4933,101,4.6,OCEANO,MAR
18807,20160809,230906,20223006,-7.944,-74.1526,182,4.9,PERU,UCAYALI
18808,20160811,054621,20223006,-7.228,-80.796,13,4.6,OCEANO,MAR
18809,20160811,083857,20223006,-4.8684,-77.579,18,4.6,PERU,LORETO
18810,20160811,092923,20223006,-13.2327,-76.715,43,4.8,OCEANO,MAR
18811,20160811,173937,20223006,-16.7128,-73.253,35,4.5,OCEANO,MAR
18812,20160812,062433,20223006,-15.2223,-73.6945,118,4.6,PERU,AYACUCHO
18813,20160812,070136,20223006,-11.1004,-73.3361,28,4.5,PERU,UCAYALI
18814,20160812,092005,20223006,-14.1702,-75.8084,68,5,PERU,ICA
18815,20160812,210529,20223006,-14.559,-76.3037,10,4.9,OCEANO,MAR
18816,20160813,022445,20223006,-15.0313,-72.5262,125,4.8,PERU,AREQUIPA
18817,20160813,043458,20223006,-7.6449,-74.5551,164,4.9,PERU,UCAYALI
18818,20160813,082258,20223006,-2.9252,-77.0373,164,5.3,PERU,LORETO
18819,20160814,013248,20223006,-16.9529,-71.6829,81,4.7,PERU,AREQUIPA
18820,20160814,031729,20223006,-9.9218,-78.9361,30,4.6,OCEANO,MAR
18821,20160815,014542,20223006,-7.1301,-80.8531,35,4.9,OCEANO,MAR
18822,20160815,025857,20223006,-15.6457,-71.672,10,5.6,PERU,AREQUIPA
18823,20160815,032330,20223006,-7.0441,-80.9764,36,4.9,OCEANO,MAR
18824,20160815,111624,20223006,-5.1794,-79.1814,23,4.8,PERU,CAJAMARCA
18825,20160815,213146,20223006,-8.6356,-74.5777,197,4.8,PERU,HUANUCO
18826,20160816,195540,20223006,-15.3402,-73.0253,109,4.5,PERU,AREQUIPA
18827,20160817,123601,20223006,-16.5284,-71.7337,20,4.9,PERU,AREQUIPA
18828,20160817,123623,20223006,-11.604,-76.9316,108,5.1,PERU,LIMA
18829,20160818,011010,20223006,-12.8285,-77.0144,48,4.7,OCEANO,MAR
18830,20160818,074802,20223006,-14.5651,-75.6397,51,4.6,PERU,ICA
18831,20160819,094912,20223006,-17.0856,-72.3632,54,5.5,OCEANO,MAR
18832,20160821,071402,20223006,-16.2097,-73.8652,37,5.2,OCEANO,MAR
18833,20160821,101232,20223006,-4.3777,-76.9599,106,4.5,PERU,LORETO
